city,country,lat,lng
Dabutou,CN,36.0667,112.8667
Emsdetten,DE,52.1728,7.5344
Tunduma,TZ,-9.3,32.7667
Beloit,US,42.523,-89.0184
Claremont,US,34.1259,-117.7153
Nemmara,IN,10.5934,76.6006
Baishan,CN,40.1656,116.3144
Yefremov,RU,53.15,38.1167
Punarakh,IN,25.493,85.8054
Novaya Usman',RU,51.645,39.4142
Barra do Choca,BR,-14.8808,-40.5789
Patamundai,IN,20.57,86.57
Bulicun,CN,24.3657,116.2726
Benapol,BD,23.0419,88.8956
Tomelloso,ES,39.1578,-3.0208
Songo,MZ,-15.5958,32.7647
Horasan,TR,40.0397,42.1711
Binde,BF,11.75,-1.1
Bargny,SN,14.6944,-17.2306
Haomen,CN,37.3619,101.5871
Kajaani,FI,64.2311,27.7194
Neiba,DO,18.49,-71.42
Limburg,DE,50.3833,8.0667
Kodaikanal,IN,10.23,77.48
Mamfe,CM,5.7667,9.2833
Chelora,IN,11.8892,75.4293
Dashtobod,UZ,40.1269,68.4944
Winsen,DE,53.3667,10.2167
Knurow,PL,50.2167,18.6833
Berat,AL,40.7049,19.9497
Nueve de Julio,AR,-35.45,-60.8833
Creil,FR,49.2583,2.4833
Zhetisay,KZ,40.7753,68.3272
Ichchapuram,IN,19.12,84.7
Netishyn,UA,50.35,26.6333
West Bridgford,GB,52.932,-1.127
Kaniama,CD,-7.5696,24.17
Bossangoa,CF,6.4833,17.45
Oak Creek,US,42.8803,-87.9009
Guapiles,CR,10.207,-83.8581
Surab,PK,28.4925,66.2597
Andover,US,42.6466,-71.1651
Sun Prairie,US,43.1825,-89.2362
Athis-Mons,FR,48.7074,2.3889
Matale,LK,7.4667,80.6167
Lecherias,VE,10.1917,-64.6921
Sonson,CO,5.7097,-75.3108
Arawa,PG,-6.228,155.566
Mazidagi,TR,37.4792,40.4864
Zinzana,ML,13.2506,-5.9678
Tocancipa,CO,4.9657,-73.9136
Meyzieu,FR,45.7667,5.0036
Elmont,US,40.7033,-73.7078
Rende,IT,39.3333,16.1833
Purna,IN,19.18,77.05
Onteniente,ES,38.8222,-0.6072
Liwonde,MW,-15.0667,35.2333
Estahban,IR,29.1269,54.0394
Sutton in Ashfield,GB,53.125,-1.261
Anse d'Hainault,HT,18.4853,-74.4514
Byumba,RW,-1.5794,30.0694
Cegled,HU,47.1772,19.7981
Ingelheim,DE,49.9747,8.0564
Cumberland,US,41.9703,-71.4198
Kaarina,FI,60.4,22.3667
Simbahan,PH,6.3,120.58
Monaco,MC,43.7333,7.4167
Namakgale,ZA,-23.938,31.028
Kinel,RU,53.2222,50.6333
Maur,IN,30.0833,75.25
Commack,US,40.8435,-73.2833
Merrillville,US,41.4728,-87.3196
San Pablo,CO,7.4825,-73.925
Fuchucho,JP,34.565,133.2419
Zawyat an Nwacer,MA,33.3611,-7.6114
Borehamwood,GB,51.6578,-0.2722
Barra Bonita,BR,-22.4947,-48.5581
Upper Arlington,US,40.0272,-83.0704
Bjelovar,HR,45.8989,16.8422
Tomatlan,MX,19.9369,-105.25
Danihe,CN,39.8707,119.33
Wolomin,PL,52.35,21.2333
Conflans-Sainte-Honorine,FR,48.9992,2.0983
Jaroslaw,PL,50.0186,22.6797
Porta Westfalica,DE,52.2167,8.9333
San Juan Cotzal,GT,15.4353,-91.0356
Ez Zahra,TN,36.7439,10.3083
Mpessoba,ML,12.6725,-5.7156
Woodstock,US,34.1026,-84.5091
Nargund,IN,15.72,75.38
Dinas,PH,7.6161,123.3378
Cabanglasan,PH,8.0772,125.2992
Douglasville,US,33.7384,-84.7054
Voerde,DE,51.6,6.6833
Kurtalan,TR,37.9261,41.7003
Spoleto,IT,42.7333,12.7333
Aketao,CN,39.1349,75.9337
Parappur,IN,11.0335,76.0001
Yandian,CN,31.3271,113.58
Melito di Napoli,IT,40.9167,14.2333
Coatepec Harinas,MX,18.9,-99.7167
Cisterna di Latina,IT,41.5889,12.8306
Kotma,IN,23.2038,81.979
Prey Veng,KH,11.484,105.324
Farmers Branch,US,32.9272,-96.8804
Tuntum,BR,-5.2578,-44.6489
San Miguel Acatan,GT,15.7,-91.6167
Beiya,CN,36.4393,104.394
Crailsheim,DE,49.1347,10.0706
Socorro,US,31.6383,-106.2601
Siayan,PH,8.2517,123.1144
Cuenca,PH,13.8988,121.0505
Rezh,RU,57.3667,61.3667
Piendamo,CO,2.6408,-76.5284
Chatillon,FR,48.8,2.29
Villefranche-sur-Saone,FR,45.9833,4.7167
Modugno,IT,41.0833,16.7833
Capalonga,PH,14.3314,122.4928
Chelmsford,US,42.6,-71.3631
Isla de Maipo,CL,-33.75,-70.9
Palapye,BW,-22.55,27.1333
Canaman,PH,13.6481,123.1711
Bollate,IT,45.55,9.1167
Vyazniki,RU,56.25,42.1667
Cuyotenango,GT,14.5333,-91.5667
Goycay,AZ,40.6553,47.7389
Yelizovo,RU,53.1833,158.3833
Gasan,PH,13.32,121.85
Manouba,TN,36.8078,10.1011
Taastrup,DK,55.6475,12.312
Ouled Beni Messous,DZ,36.7833,2.9833
La Vallee de Jacmel,HT,18.2694,-72.667
Aparecida,BR,-22.8469,-45.2297
Madingou,CG,-4.1642,13.5517
Dagami,PH,11.0611,124.9031
Kalaleh,IR,37.3789,55.4889
Uchaly,RU,54.3167,59.3833
San Luis,PH,13.83,120.93
Villeneuve-Saint-Georges,FR,48.7325,2.4497
Ratchaburi,TH,13.5356,99.8133
Zacatepec,MX,18.6833,-99.1833
Boende,CD,-0.281,20.876
Ban Mueang Na Tai,TH,19.7308,98.9017
Rapu-Rapu,PH,13.18,124.13
Nellaya,IN,10.8729,76.289
Petit-Trou de Nippes,HT,18.5269,-73.5088
Barira,PH,7.4706,124.3561
Pingshang,CN,23.5315,115.8171
Pestel,HT,18.5411,-73.7947
Meppen,DE,52.6936,7.2928
Sareh Mowndeh,GM,13.4036,-16.6833
Balarampuram,IN,8.3833,77.0833
Amancio,CU,20.8197,-77.5844
Mieres,ES,43.2508,-5.7767
Osorio,BR,-29.8869,-50.27
Mingjian,TW,23.851,120.6775
Kishmat Dhanbari,BD,24.6167,90.025
Dinhata,IN,26.13,89.47
Dighwara,IN,25.7443,85.01
Komatsushimacho,JP,34.0003,134.5844
Garhakota,IN,23.7791,79.1432
Guaimaro,CU,21.0589,-77.3478
Dicle,TR,38.375,40.0733
Novovyatsk,RU,58.5083,49.6994
Lunsar,SL,8.6844,-12.535
Girau do Ponciano,BR,-9.8839,-36.8289
Chatelet,BE,50.4039,4.5253
Al Jabayish,IQ,30.9549,46.9751
Frankston,AU,-38.1333,145.1167
Pervomaisk,UA,48.6297,38.5619
Gutalac,PH,7.98,122.4
Castricum,NL,52.55,4.6667
Kamenice,XK,42.5781,21.5803
Sunbury,AU,-37.5811,144.7139
Berriozabal,MX,16.8003,-93.2733
El Plan,ES,37.6405,-1.0085
East Kelowna,CA,49.8625,-119.5833
La Porte,US,29.6689,-95.0484
Kanada,JP,33.7758,130.9806
Haguenau,FR,48.82,7.79
Dunedin,NZ,-45.8742,170.5036
Mtsensk,RU,53.2833,36.5667
Palaiseau,FR,48.7145,2.2457
Piui,BR,-20.465,-45.9578
Mouila,GA,-1.8667,11.055
Pioltello,IT,45.5,9.3333
Dunedin,US,28.0329,-82.7862
Ozu,JP,32.8789,130.8683
Sibuco,PH,7.2928,122.0669
Hillerod,DK,55.9333,12.3167
North Ridgeville,US,41.3852,-82.0195
Tamamura,JP,36.3044,139.1149
Asilah,MA,35.4667,-6.0333
Matanog,PH,7.47,124.25
Claveria,PH,9.5742,125.7328
Masasi,TZ,-10.7296,38.7999
Vempalle,IN,14.3667,78.4667
Wai,IN,17.95,73.89
Viru,PE,-8.4143,-78.7524
Bombardopolis,HT,19.7,-73.3333
Malpura,IN,26.28,75.38
Bramhapuri,IN,20.6068,79.8644
Bad Vilbel,DE,50.1781,8.7361
Miranda de Ebro,ES,42.6833,-2.9333
Douar Oulad Hssine,MA,33.068,-8.5107
Pihani,IN,27.6199,80.2034
Beslan,RU,43.1833,44.55
Guayaramerin,BO,-10.8,-65.3833
Bel-Air,PH,14.5639,121.0263
Shirdi,IN,19.77,74.48
Zary,PL,51.6333,15.1333
San Carlos Sija,GT,14.9833,-91.55
Farafenni,GM,13.5667,-15.6
Nim ka Thana,IN,27.735,75.7797
Taloda,IN,21.5607,74.22
Vohipeno,MG,-17.1648,49.2943
Ampasina-Maningory,MG,-17.2166,49.4064
Mugumu,TZ,-1.8333,34.6667
Bugiri,UG,0.5694,33.7486
Olney,US,39.1465,-77.0715
San Luis,US,32.4911,-114.7089
Ramsar,IR,36.9225,50.6431
La Libertad,SV,13.4833,-89.3167
Naduvattam,IN,11.0583,75.8569
Chekkal,IN,8.3653,77.1075
Krong Kep,KH,10.4833,104.3167
Richmond West,US,25.6105,-80.4297
Tlokweng,BW,-24.6686,25.9711
Randallstown,US,39.3723,-76.8024
Apia,WS,-13.8333,-171.75
Alapayevsk,RU,57.85,61.7
Yorktown,US,41.2727,-73.8092
Boyarka,RU,70.767,97.5
Minas,CU,21.4894,-77.605
Pandan,PH,11.7206,122.0961
Moorpark,US,34.2861,-118.8768
Benton,US,34.5776,-92.5713
Seika,JP,34.7608,135.7858
Siliana,TN,36.0819,9.3747
Uto,JP,32.6881,130.6597
Kaneohe,US,21.4062,-157.7904
Tarikere,IN,13.7104,75.8122
Oued Athmenia,DZ,36.2497,6.2861
Anloga,GH,5.7947,0.8973
Hellendoorn,NL,52.3885,6.4497
Rumonge,BI,-3.9736,29.4386
Az Zahiriyah,XW,31.4097,34.9733
Lauderdale Lakes,US,26.1682,-80.2017
San Lorenzo de Guayubin,DO,19.62,-71.33
Ambohibary,MG,-18.9075,48.2295
Windsor,US,40.469,-104.9198
Yangshuwa,CN,34.7647,111.7603
Mokokchung,IN,26.32,94.5
Majhaul,IN,25.557,86.128
Roseville,US,45.0155,-93.1545
Malmesbury,ZA,-33.45,18.7333
Hyde,GB,53.4474,-2.082
Daiyue,CN,39.5284,112.8056
San Antonio,PH,13.9,121.3
Dinangorou,ML,14.4519,-2.2419
Partur,IN,19.5911,76.2161
Chieri,IT,45.0139,7.8224
Gorukle,TR,40.2333,28.8333
Santa Cruz Verapaz,GT,15.3667,-90.4333
Hendon,GB,51.5837,-0.2252
Caivano,IT,40.95,14.3
Dumbea,NC,-22.1576,166.4572
San Javier,ES,37.8037,-0.8343
Jalarpet,IN,12.5703,78.5732
Maragogipe,BR,-12.7778,-38.9189
Tirkadavur,IN,8.9206,76.5948
Olesnica,PL,51.2,17.3833
Beja,PT,38.015,-7.8633
Falkirk,GB,56.0011,-3.7835
Huzurnagar,IN,16.9,79.8833
Ampelokipoi,GR,40.65,22.9167
Munro,AR,-34.5333,-58.5167
Karak,PK,33.1167,71.1
Jagna,PH,9.65,124.37
Riverhead,US,40.9408,-72.7095
Agualva,PT,38.77,-9.2988
El Mirage,US,33.5905,-112.3271
Pantnagar,IN,28.97,79.41
East Meadow,US,40.7197,-73.5604
Tammampatti,IN,11.4381,78.4836
Colinas,BR,-6.0258,-44.2489
Parkland,US,26.3219,-80.2533
Igarape-Acu,BR,-1.1269,-47.6178
Kattipparutti,IN,10.8833,76.05
Tambolaka,ID,-9.4333,119.2333
Fermo,IT,43.1604,13.7181
Plainfield,US,39.6954,-86.3716
Varberg,SE,57.1086,12.2661
Norristown,US,40.1225,-75.3398
Morley,GB,53.7492,-1.6023
Inver Grove Heights,US,44.8247,-93.0596
Marion,US,40.5973,-83.1227
Caltagirone,IT,37.2333,14.5167
Azogues,EC,-2.7333,-78.8333
Prestea,GH,5.4338,-2.1429
Kalakkadu,IN,8.5138,77.5494
Deggendorf,DE,48.8333,12.9667
Coventry,US,41.6934,-71.6611
Khair,IN,27.95,77.83
Franklin,US,42.8854,-88.0104
Vavatenina,MG,-17.4668,49.1963
Temple City,US,34.1022,-118.0579
Tam Hiep,VN,10.9497,106.8575
Alianca,BR,-7.6028,-35.2308
Mengdong,CN,23.1475,99.2492
Kharagpur,IN,25.1245,86.5558
Nawan Shahr,PK,34.1642,73.2639
Pak Chong,TH,14.708,101.4161
Midvale,US,40.6148,-111.8927
Nokia,FI,61.4767,23.5053
Salisbury,US,35.6658,-80.4905
Leamington,CA,42.0667,-82.5833
Guane,CU,22.2006,-84.0839
Sainte-Genevieve-des-Bois,FR,48.6369,2.3403
Sukhothai,TH,17.0167,99.7
Kumo,NG,10.0431,11.2183
Egypt Lake-Leto,US,28.0177,-82.5062
Ewing,US,40.265,-74.8006
Chernyakhovsk,RU,54.6347,21.8119
Vrsac,RS,45.1206,21.2986
Imbituba,BR,-28.24,-48.67
Zefat,IL,32.9658,35.4983
Krasnyy Sulin,RU,47.8833,40.1
Numancia,PH,11.7042,122.3289
Santa Ana,PH,18.4589,122.1419
Ipora,BR,-16.4419,-51.1178
Collo,DZ,37.0056,6.5603
Macomia,MZ,-12.2467,40.1208
Usuki,JP,33.1261,131.8053
Mahna,IN,30.228,74.9937
Shiggaon,IN,14.991,75.223
Sosa,JP,35.7075,140.5642
San Juan,US,26.1903,-98.152
Graaff-Reinet,ZA,-32.2522,24.5406
Hole Narsipur,IN,12.7863,76.2433
Santiago de Tolu,CO,9.5333,-75.5833
Camara de Lobos,PT,32.65,-16.9667
Miyajima,JP,33.1525,130.4747
Mozdok,RU,43.7333,44.7
Frolovo,RU,49.7667,43.6667
Inca,ES,39.7167,2.9167
Chitapur,IN,17.1201,77.0869
Carrollwood,US,28.0577,-82.5148
Akhtubinsk,RU,48.2833,46.1667
Port Shepstone,ZA,-30.75,30.45
Awa,JP,34.1014,134.2964
Al `Aqiq,SA,20.2736,41.6643
Owings Mills,US,39.4115,-76.7913
Setouchi,JP,34.6667,134.1
Andujar,ES,38.0392,-4.0506
Zhentang,CN,21.8662,110.6996
Walkden,GB,53.5239,-2.3991
Medina,PH,8.92,125.02
Medchal,IN,17.6297,78.4814
Fruit Cove,US,30.0972,-81.6175
Sao Goncalo do Amarante,BR,-3.6058,-38.9689
Casiguran,PH,12.8731,124.0081
Kenton,GB,51.5878,-0.3086
Monroe,US,35.0063,-80.5596
Kula,RS,45.6117,19.5292
Saint-Chamond,FR,45.4775,4.5153
Cha-am,TH,12.8,99.9667
San Andres Itzapa,GT,14.6167,-90.85
Hoogvliet,NL,51.8667,4.35
Narsampet,IN,17.9285,79.8925
Shangzhuangcun,CN,23.5226,116.7134
Isumi,JP,35.2539,140.3852
Uravakonda,IN,14.95,77.27
Veinticinco de Mayo,AR,-35.4167,-60.1667
Savanur,IN,14.9731,75.3328
Aibak,AF,36.2653,68.0167
Bariri,BR,-22.0744,-48.7403
Richmond,US,39.8318,-84.8905
Niamina,ML,13.3131,-6.9831
Sanok,PL,49.55,22.2167
Sykies,GR,40.65,22.95
Cookeville,US,36.1482,-85.5109
Catarina,GT,14.85,-92.0833
Sarigol,TR,38.2381,28.6961
Rafiganj,IN,24.82,84.65
Aravankara,IN,11.0745,75.9369
Mahabo,MG,-20.3807,44.6654
Pambujan,PH,12.57,124.93
Yangambi,CD,0.7675,24.4414
Sirohi,IN,24.885,72.8625
Belluno,IT,46.1408,12.2156
Lokbatan,AZ,40.3272,49.73
Rifu,JP,38.3329,140.9772
Goch,DE,51.6839,6.1619
Miahuatlan de Porfirio Diaz,MX,16.3167,-96.5833
Freehold,US,40.2233,-74.2986
Guama Abajo,CU,19.9758,-76.41
Guacari,CO,3.7667,-76.3333
Sahneh,IR,34.4819,47.69
Udhampur,IN,32.916,75.1419
Saiha,IN,22.48,92.97
Gigante,CO,2.3867,-75.5461
Richmond,US,37.7307,-84.2925
Sungaiselam,ID,-2.3839,105.98
Kendall West,US,25.7065,-80.4388
Chatenay-Malabry,FR,48.7653,2.2781
Coevorden,NL,52.661,6.7405
Blagoveshchensk,RU,55.035,55.9781
Yahyali,TR,38.1,35.3608
Torrington,US,41.8349,-73.1282
Umarga,IN,17.84,76.6217
Hamirpur,IN,25.95,80.15
Ringsaker,NO,60.9,10.7333
Stockbridge,US,33.5254,-84.2295
La Concordia,EC,-0.0067,-79.3958
Springville,US,40.1638,-111.6205
Cartagena del Chaira,CO,1.35,-74.8333
Simiganj,TJ,38.6525,69.0064
Fair Oaks,US,38.8653,-77.3586
Addison,US,41.9313,-88.0085
San Andres,GT,16.9675,-89.9103
Oswego,US,41.6834,-88.3372
Tenes,DZ,36.5122,1.3044
Steinfurt,DE,52.1475,7.3442
Accrington,GB,53.7534,-2.3638
Pola,PH,13.1439,121.44
Minami-Boso,JP,35.0432,139.84
Ofunato,JP,39.062,141.7132
Lugoj,RO,45.7056,21.9258
Boca do Acre,BR,-8.7519,-67.3978
Tamuin,MX,22.0,-98.7833
Tallkalakh,SY,34.6684,36.2599
Gahanna,US,40.0251,-82.8637
Savalou,BJ,7.9333,1.9667
Spisska Nova Ves,SK,48.95,20.5667
Ulliyil,IN,12.0333,75.65
Feijo,BR,-8.1639,-70.3539
Tomobe,JP,36.345,140.3042
Smarhon,BY,54.4836,26.4
Santuario,CO,6.1375,-75.2639
Pinerolo,IT,44.8873,7.3319
Matanzas,DO,18.243,-70.4177
Casalecchio di Reno,IT,44.4833,11.2833
Dayr Hafir,SY,36.1569,37.7078
Zorgo,BF,12.25,-0.6167
Kundian,PK,32.4522,71.4718
Bou Noura,DZ,32.4825,3.7036
Angra do Heroismo,PT,38.6558,-27.2153
Buhriz,IQ,33.7069,44.6554
Pampatar,VE,10.9994,-63.7944
Bautista,PH,15.8103,120.4756
Ratnapur,NP,27.85,83.8667
Morong,PH,14.68,120.2683
Baohezhuangcun,CN,39.685,116.2967
Hamidiye,TR,40.0997,26.3967
Guskhara,IN,23.5,87.75
Samokov,BG,42.33,23.55
Camamu,BR,-13.945,-39.1039
Chur,CH,46.8521,9.5297
Pilar,BR,-9.5972,-35.9567
Morohongo,JP,35.9415,139.316
Unnan,JP,35.3078,132.9003
Yongjing,TW,23.9223,120.5356
Roanne,FR,46.0367,4.0689
Rio Real,BR,-11.4833,-37.9344
Cieza,ES,38.2392,-1.4189
Morfelden-Walldorf,DE,50.0,8.5833
Pilao Arcado,BR,-10.0018,-42.483
Dama,CN,30.5009,120.3413
La Palma,CU,22.7472,-83.5525
Braganca,PT,41.8,-6.75
Timbuktu,ML,16.7735,-3.0074
Kyshtym,RU,55.7,60.55
Tonala,MX,16.0914,-93.7518
Yarumal,CO,7.0306,-75.5905
Romainville,FR,48.884,2.435
American Fork,US,40.3783,-111.7953
Lage,DE,51.9889,8.7944
Ati,TD,13.2133,18.3381
Saint-Benoit,RE,-21.0339,55.7128
Conceicao de Jacuipe,BR,-12.3269,-38.765
Villa Adelina,AR,-34.5167,-58.5333
Barra do Bugres,BR,-15.0725,-57.1811
Tahuna,ID,3.6119,125.5008
Villa Ballester,AR,-34.5167,-58.5333
Newton,SL,8.3388,-13.0048
Juban,PH,12.8478,123.9894
Bedesa,ET,6.883,37.9329
Ciudad de Allende,MX,25.2833,-100.0167
Brunswick,US,41.2465,-81.8198
Chakapara,IN,22.63,88.35
Hinesville,US,31.8248,-81.6137
Quimbaya,CO,4.6333,-75.75
Surandai,IN,8.9773,77.4206
Watertown Town,US,42.37,-71.1774
Aizumi,JP,34.1266,134.4951
Dietzenbach,DE,50.0167,8.7833
Diabali,ML,14.6936,-6.0169
Tortosa,ES,40.8128,0.5233
Czechowice-Dziedzice,PL,49.9131,19.0064
Tangancicuaro de Arista,MX,19.887,-102.208
Pansol,PH,14.6514,121.08
Calumet City,US,41.6134,-87.5505
General Villegas,AR,-35.0333,-63.0167
Chandanais,BD,22.2113,92.0111
Gandara,PH,12.013,124.8118
Evergem,BE,51.1167,3.7
Jieshang,CN,25.6989,107.6481
Azuqueca de Henares,ES,40.5647,-3.2681
Auxerre,FR,47.7986,3.5672
Yecla,ES,38.6136,-1.1147
Allacapan,PH,18.227,121.5556
Cento,IT,44.7333,11.2833
Usilampatti,IN,9.9651,77.7885
Orangevale,US,38.6881,-121.2209
Baturite,BR,-4.3289,-38.885
Kamata,JP,33.5983,130.7194
Bria,CF,6.5369,21.9919
Datteln,DE,51.6539,7.3417
Winchester,GB,51.0632,-1.308
Victoria Falls,ZW,-17.9333,25.8333
Tilingzhai,CN,40.1317,118.6731
Buenos Aires,CO,2.9167,-76.6667
San Luis,PH,8.5,125.74
Zaventem,BE,50.8667,4.4667
Praya,ID,-8.7223,116.2923
Banaz,TR,38.7333,29.75
Abra de Ilog,PH,13.4448,120.726
Bom Jesus do Itabapoana,BR,-21.1339,-41.6797
Perunad,IN,8.9563,76.64
Izki,OM,22.9339,57.775
Wildwood,US,38.58,-90.6698
Oakville,US,38.4479,-90.3199
Leer,DE,53.2308,7.4528
Chillum,US,38.9666,-76.9791
Aktuluk,TR,39.1064,39.5472
Tunceli,TR,39.1064,39.5472
Redmond,US,44.2612,-121.181
Hammam Bou Hadjar,DZ,35.3792,-0.9706
Soteapan,MX,18.2333,-94.8667
Fair Lawn,US,40.9359,-74.1177
Mahasolo,MG,-19.1205,46.3644
Sulop,PH,6.5986,125.3436
Giddalur,IN,15.3764,78.9251
Mananara Avaratra,MG,-16.1684,49.7654
Mason,US,39.3571,-84.3023
Lingig,PH,8.0381,126.4127
Jaguariaiva,BR,-24.2508,-49.7058
Pappinissheri,IN,11.95,75.35
Tazhakara,IN,9.2551,76.5539
Trinidad,PH,10.0795,124.3432
Ikalamavony,MG,-21.1617,46.5952
Pandaul,IN,26.2517,86.0747
Adamantina,BR,-21.6847,-51.0733
Bibhutpur,IN,25.6878,85.9992
Qazax,AZ,41.0933,45.3661
Rawatsar,IN,29.28,74.38
Mazarron,ES,37.5983,-1.3139
Puerto Lopez,CO,4.0872,-72.9606
Spassk-Dal'niy,RU,44.6,132.8167
Effia-Kuma,GH,4.9228,-1.7669
Pulppatta,IN,11.1511,76.0669
Cassino,IT,41.4917,13.8333
Chrzanow,PL,50.1333,19.4
West Hollywood,US,34.0883,-118.3719
Graham,US,47.0322,-122.2827
Lebowakgomo,ZA,-24.305,29.565
Al Hisn,JO,32.4583,35.8583
San Juan Despi,ES,41.3681,2.0581
Kherrata,DZ,36.5,5.2833
Confresa,BR,-10.6439,-51.5689
Salinas,EC,-2.2167,-80.9501
Vinces,EC,-1.55,-79.7333
Balasan,PH,11.4728,123.0878
Sankt Ingbert,DE,49.3,7.1167
Umarkot,PK,25.3631,69.7425
Casilda,AR,-33.05,-61.1667
Yellandu,IN,17.6,80.33
Balingen,DE,48.2731,8.8506
Suong,KH,11.9118,105.6582
Rio Grande,MX,23.8225,-103.0361
Sopot,PL,54.4333,18.55
Ano Liosia,GR,38.0833,23.7
Ouro Preto d'Oeste,BR,-10.7481,-62.2158
Golden Glades,US,25.9129,-80.2013
Ieper,BE,50.8508,2.885
Koryo,JP,34.5428,135.7508
Tebesbest,DZ,33.1167,6.0833
Bridlington,GB,54.0819,-0.1923
San Luis de Since,CO,9.25,-75.15
Guimbal,PH,10.67,122.32
Union de Reyes,CU,22.8003,-81.5372
San Pedro de Ycuamandiyu,PY,-24.09,-57.08
Munai,PH,7.9758,124.0636
Charqueadas,BR,-29.955,-51.625
Sahuarita,US,31.9323,-110.9654
Palotina,BR,-24.2839,-53.84
Marancheri,IN,10.7383,75.9736
Prairieville,US,30.3151,-90.9571
Kotah-ye `Ashro,AF,34.4492,68.7939
Maidan Shahr,AF,34.3972,68.8697
Wokha,IN,26.1,94.27
Prado,BR,-17.3408,-39.2208
Bethlehem,US,42.5856,-73.8219
Maojiatang,CN,27.5692,111.7647
Cangxi,CN,27.6481,111.1458
Dikhil,DJ,11.1167,42.3667
Bapaura,IN,28.815,76.063
Kudachi,IN,16.48,74.78
Harra,IN,29.1278,77.4861
Mel Nariyappanur,IN,11.6495,78.8599
Dulhanganj,IN,25.382,84.858
Al Hamdaniyah,IQ,36.2698,43.3754
Shu,KZ,43.5983,73.7614
Aaley,LB,33.8,35.6
Mannar,LK,8.9667,79.8833
Awbari,LY,26.5833,12.7667
Firavahana,MG,-18.646,46.8599
Fotadrevo,MG,-24.0571,45.0191
Ibra',OM,22.6906,58.5334
Chakdarra,PK,34.65,72.0333
Negotin,RS,44.2167,22.5167
Dulay` Rashid,SA,25.5098,42.8573
Shaqra',SA,25.2402,45.251
Salkhad,SY,32.492,36.7111
Tall Salhab,SY,35.2588,36.3846
Magu,TZ,-2.5833,33.4333
Caucagua,VE,10.2822,-66.3772
Guanta,VE,10.2383,-64.5917
Brugherio,IT,45.5508,9.3011
San Juan Capistrano,US,33.5008,-117.6544
Talanga,HN,14.4043,-87.0811
Pueblo West,US,38.3465,-104.7246
Maglaj,BA,44.5478,18.1
Timberwood Park,US,29.6995,-98.4838
Ngaoundal,CM,6.5,13.2667
Istra,RU,55.9167,36.8667
Oildale,US,35.4293,-119.0306
Mlimba,TZ,-8.7786,35.8111
Francavilla Fontana,IT,40.5314,17.5858
Padre Bernardo,BR,-15.16,-48.2839
Lesozavodsk,RU,45.4667,133.4
Niquelandia,BR,-14.4739,-48.46
Shenjiabang,CN,30.6008,120.8229
Shendang Tingzi,CN,30.5783,120.8193
Camoapa,NI,12.3833,-85.5167
Kaizu,JP,35.2206,136.6365
Tsumeb,,-19.25,17.7
Chipinge,ZW,-20.2,32.62
Barsinghausen,DE,52.3,9.4811
Payao,PH,7.5857,122.8022
Karumattampatti,IN,11.1093,77.182
At Turrah,JO,32.6368,35.99
Tenosique,MX,17.4756,-91.4225
Foca,TR,38.6667,26.7667
Ypane,PY,-25.4561,-57.5069
Tarkwa,GH,5.3038,-1.9896
Gaur,NP,26.7644,85.2783
Kahoku,JP,36.7198,136.7067
Tambe,BR,-7.41,-35.1128
Ilhabela,BR,-23.7778,-45.3578
Lingsugur,IN,16.17,76.52
Jiaoxi,TW,24.8167,121.7667
Kuchaiburi,IN,22.27,86.17
Butte,US,45.902,-112.6571
Shiyali,IN,11.2391,79.7357
Iyo,JP,33.75,132.7
Dundee,ZA,-28.1725,30.2314
Campoalegre,CO,2.6867,-75.3256
Nyamata,RW,-2.1569,30.0932
Khodabandeh,IR,36.1194,48.5917
Tamura,JP,37.4333,140.5667
Slavuta,UA,50.3028,26.8683
Posse,BR,-14.0928,-46.3689
Santa Cruz,CL,-34.6372,-71.3631
Armenia,SV,13.75,-89.5
Ikot Abasi,NG,4.5704,7.56
Santa Cruz del Norte,CU,23.1537,-81.9261
Juara,BR,-11.255,-57.52
Madukkarai,IN,10.9057,76.9634
Piskent,UZ,40.8992,69.3425
Seiyo,JP,33.3628,132.5108
Saarlouis,DE,49.3167,6.75
Jagodina,RS,43.975,21.2564
Ouled Fares,DZ,36.2667,1.1833
Victoria,CL,-38.2333,-72.3333
Kempen,DE,51.3658,6.4194
Ville Bonheur,HT,18.816,-72.2019
Wenlangkou,CN,37.6569,115.2802
Zhitiqara,KZ,52.1908,61.2011
Mendez-Nunez,PH,14.1286,120.9058
Alandatte,IN,12.191,75.4673
Ewell,GB,51.35,-0.249
Vadigenhalli,IN,13.29,77.8
Aguai,BR,-22.0603,-46.9736
University Place,US,47.2147,-122.5461
Cernusco sul Naviglio,IT,45.5167,9.3333
Imzouren,MA,35.15,-3.85
Sao Jose do Belmonte,BR,-7.8608,-38.76
Millerovo,RU,48.9167,40.3833
Hirakud,IN,21.525,83.8727
Munnarkod,IN,10.98,76.47
Mannarakkat,IN,10.98,76.47
Galapagar,ES,40.5764,-4.0019
Villajoyosa,ES,38.5053,-0.2328
Dragash,XK,42.0265,20.6533
Naryn,KG,41.4333,76.0
Allagadda,IN,15.1322,78.5138
Rishton,UZ,40.3567,71.2847
Seelze,DE,52.3961,9.5981
Trebic,CZ,49.215,15.8817
Santa Fe do Sul,BR,-20.2108,-50.9258
Limbiate,IT,45.5972,9.13
Hammam Dalaa,DZ,35.9281,4.3744
Khajamahalpur,IN,17.8,77.36
